order_id,product_id,product_details_id,quantity,subtotal,discount_amount,subtotal_after_discount
1311,6,16,1,45000,30000.0,15000.0
1311,6,18,1,55000,30000.0,25000.0
1312,18,53,1,69000,5520.0,63480.0
1312,16,45,1,45000,3600.0,41400.0
1312,9,25,1,75000,6000.0,69000.0
1313,7,21,1,55000,10000.0,45000.0
1313,6,16,1,45000,10000.0,35000.0
1314,16,46,1,55000,10000.0,45000.0
1315,14,40,1,65000,0.0,65000.0
1315,14,41,1,69000,0.0,69000.0
1316,13,38,1,69000,5520.0,63480.0
1317,21,56,2,90000,10000.0,80000.0
1317,9,26,1,79000,10000.0,69000.0
1317,6,18,1,55000,10000.0,45000.0
1317,18,53,1,69000,10000.0,59000.0
1318,8,23,1,49000,3920.0,45080.0
1319,18,52,1,55000,6600.0,48400.0
1319,27,62,1,110000,13200.0,96800.0
1320,18,52,1,55000,6600.0,48400.0
1321,3,9,1,39000,10000.0,29000.0
1322,10,29,1,79000,9480.0,69520.0
1323,13,37,1,65000,30000.0,35000.0
1323,8,23,1,49000,30000.0,19000.0
1324,12,34,1,65000,0.0,65000.0
1324,3,9,1,39000,0.0,39000.0
1324,15,44,1,69000,0.0,69000.0
1324,2,5,1,34000,0.0,34000.0
1324,25,60,1,35000,0.0,35000.0
1324,16,47,1,69000,0.0,69000.0
1325,21,56,1,45000,3600.0,41400.0
1325,1,3,1,45000,3600.0,41400.0
1326,18,51,1,45000,30000.0,15000.0
1327,10,28,1,75000,6000.0,69000.0
1327,9,26,1,79000,6320.0,72680.0
1328,15,44,1,69000,0.0,69000.0
1328,6,17,1,49000,0.0,49000.0
1328,11,32,1,85000,0.0,85000.0
1328,16,46,1,55000,0.0,55000.0
1328,1,3,1,45000,0.0,45000.0
1328,9,24,1,65000,0.0,65000.0
1329,15,44,1,69000,0.0,69000.0
1329,13,38,1,69000,0.0,69000.0
1329,1,3,1,45000,0.0,45000.0
1329,10,29,1,79000,0.0,79000.0
1329,11,32,1,85000,0.0,85000.0
1330,3,9,1,39000,4680.0,34320.0
1331,1,1,1,29000,3480.0,25520.0
1332,11,31,1,79000,30000.0,49000.0
1332,7,21,1,55000,30000.0,25000.0
1333,5,13,1,45000,30000.0,15000.0
1333,10,29,1,79000,30000.0,49000.0
1334,17,50,1,69000,12420.0,56580.0
1335,14,40,1,65000,10000.0,55000.0
1336,7,20,1,49000,3920.0,45080.0
1336,30,65,1,200000,16000.0,184000.0
1336,11,30,1,69000,5520.0,63480.0
1336,13,38,1,69000,5520.0,63480.0
1336,13,37,1,65000,5200.0,59800.0
1336,1,3,1,45000,3600.0,41400.0
1337,7,19,1,45000,8100.0,36900.0
1337,15,43,1,65000,11700.0,53300.0
1338,3,7,1,29000,3480.0,25520.0
1338,24,59,1,55000,6600.0,48400.0
1338,6,18,1,55000,6600.0,48400.0
1338,13,37,1,65000,7800.0,57200.0
1338,1,3,1,45000,5400.0,39600.0
1339,24,59,1,55000,30000.0,25000.0
1339,4,10,1,29000,30000.0,-1000.0
1340,9,26,1,79000,10000.0,69000.0
1341,30,65,1,200000,10000.0,190000.0
1342,17,48,1,45000,30000.0,15000.0
1342,12,34,1,65000,30000.0,35000.0
1343,14,40,1,65000,10000.0,55000.0
1344,13,37,1,65000,10000.0,55000.0
1344,9,26,1,79000,10000.0,69000.0
1345,10,28,1,75000,30000.0,45000.0
1346,11,31,1,79000,14220.0,64780.0
1346,1,2,1,39000,7020.0,31980.0
1347,2,4,1,29000,0.0,29000.0
1347,1,3,1,45000,0.0,45000.0
1348,4,10,1,29000,5220.0,23780.0
1349,21,56,1,45000,5400.0,39600.0
1350,11,30,1,69000,5520.0,63480.0
1350,3,8,1,34000,2720.0,31280.0
1351,6,18,1,55000,10000.0,45000.0
1352,11,31,1,79000,14220.0,64780.0
1353,2,4,1,29000,30000.0,-1000.0
1354,5,13,1,45000,30000.0,15000.0
1354,12,33,1,55000,30000.0,25000.0
1355,24,59,1,55000,9900.0,45100.0
1356,10,27,1,65000,30000.0,35000.0
1356,16,45,1,45000,30000.0,15000.0
1357,16,46,1,55000,9900.0,45100.0
1358,17,50,1,69000,30000.0,39000.0
1359,11,30,1,69000,30000.0,39000.0
1359,15,42,1,55000,30000.0,25000.0
1360,13,37,1,65000,30000.0,35000.0
1360,12,35,1,69000,30000.0,39000.0
1360,9,24,1,65000,30000.0,35000.0
1361,17,49,1,55000,30000.0,25000.0
1361,3,8,1,34000,30000.0,4000.0
1362,10,27,1,65000,7800.0,57200.0
1362,17,48,1,45000,5400.0,39600.0
1363,17,48,1,45000,30000.0,15000.0
1363,18,53,1,69000,30000.0,39000.0
1364,21,56,1,45000,5400.0,39600.0
1364,3,7,1,29000,3480.0,25520.0
1365,15,44,1,69000,8280.0,60720.0
1366,16,47,1,69000,5520.0,63480.0
1367,21,56,1,45000,8100.0,36900.0
1367,1,2,1,39000,7020.0,31980.0
1367,2,4,1,29000,5220.0,23780.0
1368,2,4,1,29000,3480.0,25520.0
1368,6,16,1,45000,5400.0,39600.0
1369,10,28,1,75000,0.0,75000.0
1370,16,46,1,55000,0.0,55000.0
1371,14,40,1,65000,5200.0,59800.0
1371,2,5,1,34000,2720.0,31280.0
1372,16,46,1,55000,6600.0,48400.0
1373,18,52,1,55000,4400.0,50600.0
1373,16,46,1,55000,4400.0,50600.0
1373,12,34,1,65000,5200.0,59800.0
1374,24,59,1,55000,10000.0,45000.0
1374,14,40,1,65000,10000.0,55000.0
1375,8,23,1,49000,30000.0,19000.0
1376,15,42,1,55000,4400.0,50600.0
1377,9,25,1,75000,10000.0,65000.0
1377,3,7,1,29000,10000.0,19000.0
1378,13,38,1,69000,12420.0,56580.0
1378,20,55,1,45000,8100.0,36900.0
1379,12,35,1,69000,12420.0,56580.0
1380,11,32,1,85000,30000.0,55000.0
1380,4,12,1,45000,30000.0,15000.0
1380,17,49,1,55000,30000.0,25000.0
1380,15,43,1,65000,30000.0,35000.0
1380,12,33,1,55000,30000.0,25000.0
1380,6,16,1,45000,30000.0,15000.0
1381,20,55,1,45000,10000.0,35000.0
1382,6,18,1,55000,0.0,55000.0
1382,10,29,1,79000,0.0,79000.0
1382,27,62,1,110000,0.0,110000.0
1382,14,41,1,69000,0.0,69000.0
1382,19,54,1,45000,0.0,45000.0
1382,2,4,1,29000,0.0,29000.0
1382,15,44,1,69000,0.0,69000.0
1382,5,13,1,45000,0.0,45000.0
1382,4,10,1,29000,0.0,29000.0
1382,18,53,1,69000,0.0,69000.0
1382,12,35,1,69000,0.0,69000.0
1382,3,9,2,78000,0.0,78000.0
1382,25,60,1,35000,0.0,35000.0
1382,5,15,2,110000,0.0,110000.0
1382,11,30,1,69000,0.0,69000.0
1382,3,7,1,29000,0.0,29000.0
1383,13,36,1,55000,6600.0,48400.0
1383,23,58,1,55000,6600.0,48400.0
1384,14,39,1,55000,10000.0,45000.0
1384,11,30,1,69000,10000.0,59000.0
1384,2,4,1,29000,10000.0,19000.0
1384,30,65,1,200000,10000.0,190000.0
1385,30,65,1,200000,24000.0,176000.0
1385,4,10,1,29000,3480.0,25520.0
1386,26,61,1,100000,12000.0,88000.0
1386,24,59,1,55000,6600.0,48400.0
1387,17,49,1,55000,6600.0,48400.0
1388,18,53,1,69000,0.0,69000.0
1388,18,52,1,55000,0.0,55000.0
1389,13,38,1,69000,30000.0,39000.0
1390,23,58,1,55000,10000.0,45000.0
1391,15,42,1,55000,9900.0,45100.0
1391,10,29,1,79000,14220.0,64780.0
1391,11,30,1,69000,12420.0,56580.0
1391,15,44,1,69000,12420.0,56580.0
1391,4,10,1,29000,5220.0,23780.0
1391,18,52,1,55000,9900.0,45100.0
1391,1,1,1,29000,5220.0,23780.0
1391,13,37,1,65000,11700.0,53300.0
1391,2,5,1,34000,6120.0,27880.0
1391,16,46,1,55000,9900.0,45100.0
1392,17,50,2,138000,16560.0,121440.0
1393,16,47,1,69000,12420.0,56580.0
1394,13,38,1,69000,30000.0,39000.0
1394,18,53,1,69000,30000.0,39000.0
1395,8,22,1,45000,4500.0,40500.0
1396,14,39,1,55000,0.0,55000.0
1397,8,23,1,49000,0.0,49000.0
1397,28,63,2,240000,0.0,240000.0
1397,18,53,1,69000,0.0,69000.0
1397,23,58,1,55000,0.0,55000.0
1397,15,44,1,69000,0.0,69000.0
1398,26,61,1,100000,0.0,100000.0
1399,17,48,1,45000,8100.0,36900.0
1400,28,63,1,120000,12000.0,108000.0
1400,18,53,1,69000,6900.0,62100.0
1401,1,2,1,39000,10000.0,29000.0
1402,29,64,1,150000,30000.0,120000.0
1403,8,22,1,45000,30000.0,15000.0
1404,8,23,1,49000,10000.0,39000.0
1404,1,2,1,39000,10000.0,29000.0
1404,27,62,1,110000,10000.0,100000.0
1404,6,16,1,45000,10000.0,35000.0
1405,7,20,1,49000,0.0,49000.0
1405,2,6,1,39000,0.0,39000.0
1406,20,55,1,45000,0.0,45000.0
1406,17,49,1,55000,0.0,55000.0
1407,5,15,1,55000,6600.0,48400.0
1407,16,45,1,45000,5400.0,39600.0
1408,4,12,1,45000,10000.0,35000.0
1408,6,17,1,49000,10000.0,39000.0
1409,13,36,1,55000,0.0,55000.0
1409,2,6,1,39000,0.0,39000.0
1410,3,8,1,34000,4080.0,29920.0
1410,13,38,1,69000,8280.0,60720.0
1410,25,60,1,35000,4200.0,30800.0
1410,14,39,1,55000,6600.0,48400.0
1410,5,14,1,49000,5880.0,43120.0
1410,16,47,1,69000,8280.0,60720.0
1410,15,44,1,69000,8280.0,60720.0
1411,5,13,1,45000,10000.0,35000.0
1411,3,7,1,29000,10000.0,19000.0
1412,30,65,1,200000,0.0,200000.0
1413,10,27,1,65000,0.0,65000.0
1413,16,45,1,45000,0.0,45000.0
1414,14,40,1,65000,10000.0,55000.0
1415,1,2,1,39000,7020.0,31980.0
1416,12,35,1,69000,30000.0,39000.0
1417,13,36,1,55000,4400.0,50600.0
1417,17,50,1,69000,5520.0,63480.0
1417,7,20,1,49000,3920.0,45080.0
1417,1,2,1,39000,3120.0,35880.0
1417,19,54,1,45000,3600.0,41400.0
1418,15,43,1,65000,11700.0,53300.0
1418,4,10,1,29000,5220.0,23780.0
1419,26,61,1,100000,18000.0,82000.0
1419,4,12,1,45000,8100.0,36900.0
1419,7,21,1,55000,9900.0,45100.0
1420,5,15,1,55000,4400.0,50600.0
1421,18,52,1,55000,4400.0,50600.0
1422,11,31,1,79000,0.0,79000.0
1423,12,35,1,69000,12420.0,56580.0
1423,25,60,1,35000,6300.0,28700.0
1423,3,7,1,29000,5220.0,23780.0
1423,4,10,1,29000,5220.0,23780.0
1423,16,47,1,69000,12420.0,56580.0
1423,9,26,1,79000,14220.0,64780.0
1424,3,7,1,29000,3480.0,25520.0
1425,26,61,1,100000,0.0,100000.0
1426,18,51,1,45000,3600.0,41400.0
1426,2,5,1,34000,2720.0,31280.0
1426,2,6,1,39000,3120.0,35880.0
1426,5,14,1,49000,3920.0,45080.0
1426,3,9,1,39000,3120.0,35880.0
1426,19,54,1,45000,3600.0,41400.0
1426,8,22,1,45000,3600.0,41400.0
1427,4,11,1,39000,10000.0,29000.0
1427,12,35,1,69000,10000.0,59000.0
1428,15,42,1,55000,30000.0,25000.0
1428,8,22,1,45000,30000.0,15000.0
1428,9,24,1,65000,30000.0,35000.0
1428,3,7,1,29000,30000.0,-1000.0
1428,10,29,1,79000,30000.0,49000.0
1428,21,56,1,45000,30000.0,15000.0
1429,8,23,1,49000,8820.0,40180.0
1429,15,43,1,65000,11700.0,53300.0
1430,12,35,1,69000,8280.0,60720.0
1431,13,36,1,55000,0.0,55000.0
1431,4,12,1,45000,0.0,45000.0
1431,9,26,1,79000,0.0,79000.0
1431,10,27,1,65000,0.0,65000.0
1431,16,45,1,45000,0.0,45000.0
1432,18,51,1,45000,5400.0,39600.0
1432,27,62,1,110000,13200.0,96800.0
1433,17,49,1,55000,6600.0,48400.0
1433,15,43,1,65000,7800.0,57200.0
1433,14,41,1,69000,8280.0,60720.0
1433,9,24,1,65000,7800.0,57200.0
1433,3,7,1,29000,3480.0,25520.0
1433,18,51,1,45000,5400.0,39600.0
1434,12,33,1,55000,6600.0,48400.0
1434,6,17,1,49000,5880.0,43120.0
1435,9,25,1,75000,0.0,75000.0
1435,14,39,1,55000,0.0,55000.0
1435,30,65,1,200000,0.0,200000.0
1435,7,19,1,45000,0.0,45000.0
1435,17,50,1,69000,0.0,69000.0
1436,14,39,1,55000,30000.0,25000.0
1436,5,14,1,49000,30000.0,19000.0
1436,14,40,1,65000,30000.0,35000.0
1436,18,53,1,69000,30000.0,39000.0
1437,10,29,1,79000,30000.0,49000.0
1437,3,9,1,39000,30000.0,9000.0
1438,13,37,1,65000,5200.0,59800.0
1438,18,53,1,69000,5520.0,63480.0
1438,5,14,1,49000,3920.0,45080.0
1439,22,57,1,55000,0.0,55000.0
1439,13,38,1,69000,0.0,69000.0
1440,16,45,1,45000,4500.0,40500.0
1441,15,42,1,55000,6600.0,48400.0
1441,8,23,1,49000,5880.0,43120.0
1442,26,61,1,100000,12000.0,88000.0
1443,21,56,1,45000,5400.0,39600.0
1443,11,31,1,79000,9480.0,69520.0
1443,29,64,1,150000,18000.0,132000.0
1443,2,5,1,34000,4080.0,29920.0
1444,15,42,1,55000,0.0,55000.0
1444,26,61,1,100000,0.0,100000.0
1445,11,31,1,79000,6320.0,72680.0
1446,12,34,1,65000,7800.0,57200.0
1446,5,13,1,45000,5400.0,39600.0
1447,23,58,1,55000,4400.0,50600.0
1448,18,52,1,55000,9900.0,45100.0
1448,23,58,1,55000,9900.0,45100.0
1449,15,42,1,55000,10000.0,45000.0
1449,5,14,1,49000,10000.0,39000.0
1449,7,19,1,45000,10000.0,35000.0
1450,7,21,1,55000,6600.0,48400.0
1450,2,5,1,34000,4080.0,29920.0
1451,24,59,1,55000,30000.0,25000.0
1451,5,13,1,45000,30000.0,15000.0
1451,3,7,1,29000,30000.0,-1000.0
1451,12,35,1,69000,30000.0,39000.0
1452,7,21,1,55000,30000.0,25000.0
1452,15,44,1,69000,30000.0,39000.0
1452,10,27,1,65000,30000.0,35000.0
1452,9,24,1,65000,30000.0,35000.0
1453,22,57,1,55000,4400.0,50600.0
1454,4,10,1,29000,3480.0,25520.0
1455,17,49,1,55000,30000.0,25000.0
1455,16,47,1,69000,30000.0,39000.0
1456,13,36,1,55000,30000.0,25000.0
1456,12,34,1,65000,30000.0,35000.0
1457,3,8,2,68000,10000.0,58000.0
1457,13,38,1,69000,10000.0,59000.0
1457,26,61,1,100000,10000.0,90000.0
1457,2,4,1,29000,10000.0,19000.0
1458,6,18,1,55000,6600.0,48400.0
1459,9,24,1,65000,0.0,65000.0
1460,5,15,1,55000,0.0,55000.0
1461,11,32,1,85000,30000.0,55000.0
1462,5,13,1,45000,30000.0,15000.0
1462,3,9,1,39000,30000.0,9000.0
1462,19,54,1,45000,30000.0,15000.0
1462,11,31,1,79000,30000.0,49000.0
1462,5,15,1,55000,30000.0,25000.0
1462,15,42,1,55000,30000.0,25000.0
1463,24,59,1,55000,0.0,55000.0
1464,9,24,1,65000,10000.0,55000.0
1465,20,55,1,45000,30000.0,15000.0
1465,12,33,1,55000,30000.0,25000.0
1466,4,10,1,29000,3480.0,25520.0
1467,13,37,1,65000,10000.0,55000.0
1467,3,9,1,39000,10000.0,29000.0
1468,12,33,1,55000,10000.0,45000.0
1468,25,60,1,35000,10000.0,25000.0
1468,27,62,1,110000,10000.0,100000.0
1468,19,54,1,45000,10000.0,35000.0
1468,3,7,1,29000,10000.0,19000.0
1468,9,25,1,75000,10000.0,65000.0
1469,1,3,1,45000,0.0,45000.0
1470,4,10,1,29000,10000.0,19000.0
1470,1,3,1,45000,10000.0,35000.0
1471,14,39,1,55000,4400.0,50600.0
1471,5,15,1,55000,4400.0,50600.0
1471,30,65,1,200000,16000.0,184000.0
1471,18,51,1,45000,3600.0,41400.0
1472,1,2,1,39000,30000.0,9000.0
1472,17,50,1,69000,30000.0,39000.0
1473,16,45,1,45000,8100.0,36900.0
1473,2,4,1,29000,5220.0,23780.0
1474,18,51,1,45000,5400.0,39600.0
1475,17,50,1,69000,8280.0,60720.0
1475,5,15,1,55000,6600.0,48400.0
1476,18,51,1,45000,8100.0,36900.0
1476,13,36,1,55000,9900.0,45100.0
1477,3,9,1,39000,30000.0,9000.0
1478,17,49,1,55000,6600.0,48400.0
1479,8,23,1,49000,30000.0,19000.0
1480,4,10,1,29000,3480.0,25520.0
1481,9,25,1,75000,9000.0,66000.0
1482,18,52,1,55000,6600.0,48400.0
1482,5,13,1,45000,5400.0,39600.0
1482,10,28,1,75000,9000.0,66000.0
1482,16,45,1,45000,5400.0,39600.0
1483,14,40,2,130000,30000.0,100000.0
1483,16,46,1,55000,30000.0,25000.0
1483,18,51,1,45000,30000.0,15000.0
1483,17,48,1,45000,30000.0,15000.0
1483,20,55,1,45000,30000.0,15000.0
1483,8,23,1,49000,30000.0,19000.0
1483,10,28,2,150000,30000.0,120000.0
1483,26,61,1,100000,30000.0,70000.0
1483,9,25,1,75000,30000.0,45000.0
1483,17,50,1,69000,30000.0,39000.0
1483,2,5,1,34000,30000.0,4000.0
1483,18,53,1,69000,30000.0,39000.0
1483,1,1,1,29000,30000.0,-1000.0
1483,10,29,1,79000,30000.0,49000.0
1484,4,12,1,45000,3600.0,41400.0
1485,15,44,1,69000,30000.0,39000.0
1485,5,15,1,55000,30000.0,25000.0
1486,5,13,1,45000,0.0,45000.0
1486,23,58,1,55000,0.0,55000.0
1486,12,33,1,55000,0.0,55000.0
1487,29,64,1,150000,0.0,150000.0
1487,15,44,1,69000,0.0,69000.0
1488,2,4,1,29000,3480.0,25520.0
1488,5,14,1,49000,5880.0,43120.0
1489,10,28,1,75000,6000.0,69000.0
1489,2,6,1,39000,3120.0,35880.0
1489,19,54,1,45000,3600.0,41400.0
1489,26,61,1,100000,8000.0,92000.0
1489,10,27,1,65000,5200.0,59800.0
1489,4,10,1,29000,2320.0,26680.0
1490,21,56,1,45000,30000.0,15000.0
1490,5,15,1,55000,30000.0,25000.0
1491,4,10,1,29000,0.0,29000.0
1491,12,33,1,55000,0.0,55000.0
1491,15,43,1,65000,0.0,65000.0
1491,15,42,1,55000,0.0,55000.0
1491,12,35,1,69000,0.0,69000.0
1491,12,34,1,65000,0.0,65000.0
1491,28,63,2,240000,0.0,240000.0
1491,8,23,2,98000,0.0,98000.0
1491,1,3,1,45000,0.0,45000.0
1491,3,8,1,34000,0.0,34000.0
1491,6,16,3,135000,0.0,135000.0
1491,25,60,1,35000,0.0,35000.0
1491,13,36,1,55000,0.0,55000.0
1491,5,13,1,45000,0.0,45000.0
1492,1,1,1,29000,10000.0,19000.0
1492,9,26,1,79000,10000.0,69000.0
1493,7,21,1,55000,4400.0,50600.0
1493,4,12,2,90000,7200.0,82800.0
1493,22,57,1,55000,4400.0,50600.0
1493,5,13,1,45000,3600.0,41400.0
1493,1,1,1,29000,2320.0,26680.0
1494,4,10,1,29000,5220.0,23780.0
1495,5,14,1,49000,8820.0,40180.0
1496,3,8,1,34000,10000.0,24000.0
1496,8,23,1,49000,10000.0,39000.0
1496,30,65,1,200000,10000.0,190000.0
1496,27,62,1,110000,10000.0,100000.0
1497,12,33,1,55000,30000.0,25000.0
1498,5,13,1,45000,8100.0,36900.0
1499,6,16,1,45000,8100.0,36900.0
1499,14,40,1,65000,11700.0,53300.0
1500,5,15,1,55000,6600.0,48400.0
1501,8,23,1,49000,3920.0,45080.0
1501,23,58,1,55000,4400.0,50600.0
1501,21,56,1,45000,3600.0,41400.0
1502,27,62,1,110000,0.0,110000.0
1502,2,4,1,29000,0.0,29000.0
1503,14,39,1,55000,30000.0,25000.0
1503,21,56,1,45000,30000.0,15000.0
1503,10,27,1,65000,30000.0,35000.0
1503,6,18,1,55000,30000.0,25000.0
1503,24,59,1,55000,30000.0,25000.0
1504,20,55,1,45000,30000.0,15000.0
1504,10,29,1,79000,30000.0,49000.0
1505,18,51,1,45000,0.0,45000.0
1505,5,15,1,55000,0.0,55000.0
1506,7,20,1,49000,10000.0,39000.0
1506,16,45,1,45000,10000.0,35000.0
1507,2,6,2,78000,0.0,78000.0
1507,17,50,1,69000,0.0,69000.0
1507,1,3,1,45000,0.0,45000.0
1507,13,38,1,69000,0.0,69000.0
1507,28,63,1,120000,0.0,120000.0
1507,19,54,1,45000,0.0,45000.0
1507,17,49,1,55000,0.0,55000.0
1507,5,13,1,45000,0.0,45000.0
1507,18,51,1,45000,0.0,45000.0
1507,13,36,1,55000,0.0,55000.0
1507,7,19,1,45000,0.0,45000.0
1507,5,15,1,55000,0.0,55000.0
1507,25,60,1,35000,0.0,35000.0
1507,4,10,1,29000,0.0,29000.0
1507,3,9,1,39000,0.0,39000.0
1508,10,29,1,79000,6320.0,72680.0
1508,21,56,1,45000,3600.0,41400.0
1508,8,22,1,45000,3600.0,41400.0
1508,12,34,1,65000,5200.0,59800.0
1508,7,20,1,49000,3920.0,45080.0
1508,19,54,1,45000,3600.0,41400.0
1509,18,52,1,55000,30000.0,25000.0
1509,7,20,1,49000,30000.0,19000.0
1509,2,6,1,39000,30000.0,9000.0
1510,14,39,1,55000,9900.0,45100.0
1510,3,7,1,29000,5220.0,23780.0
1510,1,3,1,45000,8100.0,36900.0
1510,7,19,1,45000,8100.0,36900.0
1510,6,17,1,49000,8820.0,40180.0
1511,9,24,1,65000,6500.0,58500.0
1511,12,35,1,69000,6900.0,62100.0
1512,7,20,1,49000,5880.0,43120.0
1513,3,8,1,34000,6120.0,27880.0
1514,15,43,1,65000,0.0,65000.0
1515,11,32,1,85000,10000.0,75000.0
1516,18,53,1,69000,5520.0,63480.0
1516,13,38,1,69000,5520.0,63480.0
1516,13,37,1,65000,5200.0,59800.0
1516,10,28,1,75000,6000.0,69000.0
1516,30,65,1,200000,16000.0,184000.0
1516,1,1,1,29000,2320.0,26680.0
1517,18,52,1,55000,30000.0,25000.0
1517,4,11,1,39000,30000.0,9000.0
1517,16,46,1,55000,30000.0,25000.0
1517,7,19,1,45000,30000.0,15000.0
1517,1,3,1,45000,30000.0,15000.0
1517,6,16,1,45000,30000.0,15000.0
1517,12,33,1,55000,30000.0,25000.0
1517,23,58,2,110000,30000.0,80000.0
1517,6,17,1,49000,30000.0,19000.0
1517,3,9,2,78000,30000.0,48000.0
1517,27,62,1,110000,30000.0,80000.0
1517,14,41,1,69000,30000.0,39000.0
1517,14,40,2,130000,30000.0,100000.0
1517,7,21,1,55000,30000.0,25000.0
1517,28,63,1,120000,30000.0,90000.0
1517,2,5,1,34000,30000.0,4000.0
1518,27,62,1,110000,13200.0,96800.0
1518,30,65,1,200000,24000.0,176000.0
1519,1,3,1,45000,0.0,45000.0
1520,17,49,1,55000,6600.0,48400.0
1520,7,19,1,45000,5400.0,39600.0
1521,17,50,1,69000,30000.0,39000.0
1521,12,33,1,55000,30000.0,25000.0
1522,15,44,1,69000,30000.0,39000.0
1523,21,56,1,45000,5400.0,39600.0
1524,12,35,1,69000,12420.0,56580.0
1524,4,11,1,39000,7020.0,31980.0
1525,2,6,1,39000,0.0,39000.0
1526,1,2,1,39000,4680.0,34320.0
1526,27,62,1,110000,13200.0,96800.0
1527,11,30,1,69000,5520.0,63480.0
1528,3,7,1,29000,10000.0,19000.0
1528,14,40,1,65000,10000.0,55000.0
1529,16,46,1,55000,9900.0,45100.0
1529,17,50,1,69000,12420.0,56580.0
1530,7,20,1,49000,10000.0,39000.0
1530,16,46,1,55000,10000.0,45000.0
1531,13,37,1,65000,0.0,65000.0
1531,15,44,1,69000,0.0,69000.0
1532,29,64,1,150000,18000.0,132000.0
1532,18,51,1,45000,5400.0,39600.0
1532,16,46,1,55000,6600.0,48400.0
1532,1,1,1,29000,3480.0,25520.0
1532,5,14,1,49000,5880.0,43120.0
1533,13,38,1,69000,8280.0,60720.0
1533,21,56,1,45000,5400.0,39600.0
1533,15,42,1,55000,6600.0,48400.0
1534,4,12,1,45000,30000.0,15000.0
1534,16,46,1,55000,30000.0,25000.0
1535,4,12,1,45000,30000.0,15000.0
1536,2,6,1,39000,10000.0,29000.0
1536,10,29,1,79000,10000.0,69000.0
1536,16,47,1,69000,10000.0,59000.0
1536,3,9,1,39000,10000.0,29000.0
1536,4,11,1,39000,10000.0,29000.0
1536,6,16,1,45000,10000.0,35000.0
1537,1,3,1,45000,30000.0,15000.0
1538,12,33,1,55000,30000.0,25000.0
1538,28,63,1,120000,30000.0,90000.0
1538,13,36,1,55000,30000.0,25000.0
1538,5,15,1,55000,30000.0,25000.0
1539,13,38,1,69000,5520.0,63480.0
1539,22,57,1,55000,4400.0,50600.0
1539,2,5,1,34000,2720.0,31280.0
1539,15,43,1,65000,5200.0,59800.0
1539,12,33,1,55000,4400.0,50600.0
1540,16,45,1,45000,5400.0,39600.0
1540,15,43,1,65000,7800.0,57200.0
1541,1,1,1,29000,5220.0,23780.0
1541,14,39,1,55000,9900.0,45100.0
1541,5,15,1,55000,9900.0,45100.0
1541,22,57,1,55000,9900.0,45100.0
1541,16,46,1,55000,9900.0,45100.0
1541,17,50,1,69000,12420.0,56580.0
1541,2,6,1,39000,7020.0,31980.0
1541,9,24,1,65000,11700.0,53300.0
1541,17,49,1,55000,9900.0,45100.0
1541,15,42,1,55000,9900.0,45100.0
1541,16,47,1,69000,12420.0,56580.0
1542,6,17,1,49000,30000.0,19000.0
1542,12,35,1,69000,30000.0,39000.0
1543,12,35,1,69000,0.0,69000.0
1543,4,11,1,39000,0.0,39000.0
1544,15,42,1,55000,5500.0,49500.0
1544,4,10,1,29000,2900.0,26100.0
1544,19,54,1,45000,4500.0,40500.0
1544,4,11,1,39000,3900.0,35100.0
1544,23,58,1,55000,5500.0,49500.0
1544,12,35,1,69000,6900.0,62100.0
1545,18,53,1,69000,10000.0,59000.0
1546,12,35,2,138000,0.0,138000.0
1547,11,31,2,158000,15800.0,142200.0
1547,22,57,1,55000,5500.0,49500.0
1547,15,42,1,55000,5500.0,49500.0
1548,3,7,1,29000,3480.0,25520.0
1548,10,27,1,65000,7800.0,57200.0
1548,11,31,1,79000,9480.0,69520.0
1548,24,59,1,55000,6600.0,48400.0
1548,18,51,1,45000,5400.0,39600.0
1549,18,52,1,55000,9900.0,45100.0
1549,9,26,1,79000,14220.0,64780.0
1549,4,10,1,29000,5220.0,23780.0
1549,9,24,1,65000,11700.0,53300.0
1550,5,14,1,49000,0.0,49000.0
1551,24,59,2,110000,10000.0,100000.0
1551,13,36,1,55000,10000.0,45000.0
1551,9,24,1,65000,10000.0,55000.0
1551,19,54,1,45000,10000.0,35000.0
1552,17,49,1,55000,9900.0,45100.0
1553,27,62,1,110000,8800.0,101200.0
1554,5,14,1,49000,3920.0,45080.0
1554,30,65,1,200000,16000.0,184000.0
1554,4,12,1,45000,3600.0,41400.0
1554,16,47,1,69000,5520.0,63480.0
1554,17,49,1,55000,4400.0,50600.0
1554,29,64,1,150000,12000.0,138000.0
1554,14,41,1,69000,5520.0,63480.0
1554,19,54,1,45000,3600.0,41400.0
1554,16,46,1,55000,4400.0,50600.0
1554,28,63,1,120000,9600.0,110400.0
1554,17,50,1,69000,5520.0,63480.0
1554,21,56,1,45000,3600.0,41400.0
1554,6,16,1,45000,3600.0,41400.0
1555,26,61,1,100000,18000.0,82000.0
1556,4,10,1,29000,0.0,29000.0
1557,7,19,1,45000,0.0,45000.0
1557,2,6,1,39000,0.0,39000.0
1558,1,3,1,45000,8100.0,36900.0
1558,13,37,1,65000,11700.0,53300.0
1558,5,14,1,49000,8820.0,40180.0
1558,13,38,1,69000,12420.0,56580.0
1559,2,6,2,78000,0.0,78000.0
1559,11,32,1,85000,0.0,85000.0
1559,12,34,1,65000,0.0,65000.0
1560,18,52,1,55000,30000.0,25000.0
1560,21,56,1,45000,30000.0,15000.0
