order_date,cus_id,store_id,payment_method_id,coupon_id,status
2025-10-07 11:50:15,147,161,3,14.0,Success
2025-10-07 11:50:15,93,69,3,19.0,Success
2025-10-07 11:50:15,161,252,2,,Success
2025-10-07 11:50:15,718,439,3,22.0,Success
2025-10-07 11:50:15,201,173,3,14.0,Success
2025-10-07 11:50:15,218,404,4,22.0,Success
2025-10-07 11:50:15,381,648,4,10.0,Success
2025-10-07 11:50:15,429,259,2,22.0,Success
2025-10-07 11:50:15,285,1,1,14.0,Success
2025-10-07 11:50:15,395,61,2,19.0,Success
2025-10-07 11:50:15,258,584,4,19.0,Success
2025-10-07 11:50:15,219,407,2,9.0,Success
2025-10-07 11:50:15,84,27,2,9.0,Success
2025-10-07 11:50:15,694,67,1,10.0,Success
2025-10-07 11:50:15,429,411,2,22.0,Success
2025-10-07 11:50:15,205,157,1,13.0,Success
2025-10-07 11:50:15,168,228,1,22.0,Success
2025-10-07 11:50:15,544,39,2,13.0,Success
2025-10-07 11:50:15,716,287,1,9.0,Success
2025-10-07 11:50:15,160,51,1,22.0,Success
2025-10-07 11:50:15,470,246,2,13.0,Success
2025-10-07 11:50:15,287,298,1,,Success
2025-10-07 11:50:15,632,215,4,14.0,Success
2025-10-07 11:50:15,216,508,2,19.0,Success
2025-10-07 11:50:15,500,411,2,10.0,Success
2025-10-07 11:50:15,525,216,1,10.0,Success
2025-10-07 11:50:15,694,103,2,10.0,Success
2025-10-07 11:50:15,86,36,2,10.0,Success
2025-10-07 11:50:15,694,290,3,10.0,Success
2025-10-07 11:50:15,129,195,4,,Success
2025-10-07 11:50:15,265,108,2,13.0,Success
2025-10-07 11:50:15,186,628,2,,Success
2025-10-07 11:50:15,126,235,3,13.0,Success
2025-10-07 11:50:15,259,476,3,9.0,Success
2025-10-07 11:50:15,716,492,4,9.0,Success
2025-10-07 11:50:15,485,555,2,14.0,Success
2025-10-07 11:50:15,706,556,2,,Success
2025-10-07 11:50:15,261,146,1,14.0,Success
2025-10-07 11:50:15,490,635,1,22.0,Success
2025-10-07 11:50:15,338,183,2,19.0,Success
2025-10-07 11:50:15,283,575,1,9.0,Success
2025-10-07 11:50:15,454,532,3,,Success
2025-10-07 11:50:15,604,228,4,9.0,Success
2025-10-07 11:50:15,362,631,2,13.0,Success
2025-10-07 11:50:15,424,234,3,13.0,Success
2025-10-07 11:50:15,633,279,3,19.0,Success
2025-10-07 11:50:15,68,601,3,19.0,Success
2025-10-07 11:50:15,673,205,3,9.0,Success
2025-10-07 11:50:15,64,145,4,10.0,Success
2025-10-07 11:50:15,575,491,2,,Success
2025-10-07 11:50:15,580,473,2,13.0,Success
2025-10-07 11:50:15,121,455,2,13.0,Success
2025-10-07 11:50:15,255,302,1,14.0,Success
2025-10-07 11:50:15,288,282,2,19.0,Success
2025-10-07 11:50:15,215,328,2,19.0,Success
2025-10-07 11:50:15,212,387,3,21.0,Success
2025-10-07 11:50:15,674,447,3,,Success
2025-10-07 11:50:15,509,84,3,22.0,Success
2025-10-07 11:50:15,188,486,2,9.0,Success
2025-10-07 11:50:15,535,621,1,9.0,Success
2025-10-07 11:50:15,321,459,1,10.0,Success
2025-10-07 11:50:15,469,133,2,22.0,Success
2025-10-07 11:50:15,612,635,2,14.0,Success
2025-10-07 11:50:15,261,389,4,14.0,Success
2025-10-07 11:50:15,620,199,4,10.0,Success
2025-10-07 11:50:15,361,375,3,14.0,Success
2025-10-07 11:50:15,677,651,4,,Success
2025-10-07 11:50:15,272,44,1,10.0,Success
2025-10-07 11:50:15,719,249,2,,Success
2025-10-07 11:50:15,437,17,1,10.0,Success
2025-10-07 11:50:15,160,525,2,22.0,Success
2025-10-07 11:50:15,337,306,3,10.0,Success
2025-10-07 11:50:15,7,109,4,22.0,Success
2025-10-07 11:50:15,525,146,1,10.0,Success
2025-10-07 11:50:15,533,472,2,19.0,Success
2025-10-07 11:50:15,385,491,1,14.0,Success
2025-10-07 11:50:15,379,28,1,14.0,Success
2025-10-07 11:50:15,635,554,4,13.0,Success
2025-10-07 11:50:15,716,131,4,9.0,Success
2025-10-07 11:50:15,133,627,2,14.0,Success
2025-10-07 11:50:15,398,233,4,,Success
2025-10-07 11:50:15,387,245,3,,Success
2025-10-07 11:50:15,394,148,3,19.0,Success
2025-10-07 11:50:15,218,211,1,22.0,Success
2025-10-07 11:50:15,265,257,1,21.0,Success
2025-10-07 11:50:15,705,302,4,9.0,Success
2025-10-07 11:50:15,546,176,1,,Success
2025-10-07 11:50:15,291,104,1,10.0,Success
2025-10-07 11:50:15,703,520,1,,Success
2025-10-07 11:50:15,382,350,1,19.0,Success
2025-10-07 11:50:15,228,202,3,9.0,Success
2025-10-07 11:50:15,446,654,4,,Success
2025-10-07 11:50:15,88,306,3,13.0,Success
2025-10-07 11:50:15,656,549,2,13.0,Success
2025-10-07 11:50:15,519,388,1,19.0,Success
2025-10-07 11:50:15,453,180,1,14.0,Success
2025-10-07 11:50:15,396,235,1,,Success
2025-10-07 11:50:15,354,203,2,,Success
2025-10-07 11:50:15,77,318,2,14.0,Success
2025-10-07 11:50:15,95,514,4,,Success
2025-10-07 11:50:15,408,104,3,,Success
2025-10-07 11:50:15,297,453,2,19.0,Success
2025-10-07 11:50:15,205,305,4,21.0,Success
2025-10-07 11:50:15,91,431,3,22.0,Success
2025-10-07 11:50:15,422,476,4,9.0,Success
2025-10-07 11:50:15,641,555,1,19.0,Success
2025-10-07 11:50:15,259,582,3,9.0,Success
2025-10-07 11:50:15,559,398,2,9.0,Success
2025-10-07 11:50:15,720,448,3,22.0,Success
2025-10-07 11:50:15,111,167,2,14.0,Success
2025-10-07 11:50:15,470,168,2,13.0,Success
2025-10-07 11:50:15,364,125,1,22.0,Success
2025-10-07 11:50:15,213,637,2,14.0,Success
2025-10-07 11:50:15,684,302,1,13.0,Success
2025-10-07 11:50:15,211,231,4,10.0,Success
2025-10-07 11:50:15,617,152,4,14.0,Success
2025-10-07 11:50:15,16,29,1,19.0,Success
2025-10-07 11:50:15,308,509,4,,Success
2025-10-07 11:50:15,168,7,1,22.0,Success
2025-10-07 11:50:15,421,434,4,10.0,Success
2025-10-07 11:50:15,269,554,1,22.0,Success
2025-10-07 11:50:15,539,428,4,13.0,Success
2025-10-07 11:50:15,607,609,1,19.0,Success
2025-10-07 11:50:15,716,251,1,9.0,Success
2025-10-07 11:50:15,506,345,2,,Success
2025-10-07 11:50:15,592,21,4,10.0,Success
2025-10-07 11:50:15,83,304,1,10.0,Success
2025-10-07 11:50:15,122,457,4,13.0,Success
2025-10-07 11:50:15,391,544,4,10.0,Success
2025-10-07 11:50:15,99,354,2,22.0,Success
2025-10-07 11:50:15,232,482,2,13.0,Success
2025-10-07 11:50:15,324,641,1,13.0,Success
2025-10-07 11:50:15,364,123,2,22.0,Success
2025-10-07 11:50:15,598,241,4,,Success
2025-10-07 11:50:15,303,418,4,13.0,Success
2025-10-07 11:50:15,359,359,3,9.0,Success
2025-10-07 11:50:15,349,356,2,9.0,Success
2025-10-07 11:50:15,490,127,1,22.0,Success
2025-10-07 11:50:15,246,155,1,,Success
2025-10-07 11:50:15,509,398,4,22.0,Success
2025-10-07 11:50:15,704,106,3,9.0,Success
2025-10-07 11:50:15,720,172,3,22.0,Success
2025-10-07 11:50:15,172,535,4,14.0,Success
2025-10-07 11:50:15,281,262,3,10.0,Success
2025-10-07 11:50:15,74,635,4,19.0,Success
2025-10-07 11:50:15,497,665,3,19.0,Success
2025-10-07 11:50:15,497,73,1,19.0,Success
2025-10-07 11:50:15,258,229,2,19.0,Success
2025-10-07 11:50:15,475,36,4,,Success
2025-10-07 11:50:15,563,539,1,,Success
2025-10-07 11:50:15,133,457,3,14.0,Success
2025-10-07 11:50:15,325,645,3,10.0,Success
2025-10-07 11:50:15,15,197,4,9.0,Success
2025-10-07 11:50:15,242,136,1,13.0,Success
2025-10-07 11:50:15,185,457,2,13.0,Success
2025-10-07 11:50:15,596,118,3,,Success
2025-10-07 11:50:15,307,342,4,19.0,Success
2025-10-07 11:50:15,239,207,4,13.0,Success
2025-10-07 11:50:15,300,318,2,10.0,Success
2025-10-07 11:50:15,295,221,1,19.0,Success
2025-10-07 11:50:15,67,467,2,9.0,Success
2025-10-07 11:50:15,372,450,1,10.0,Success
2025-10-07 11:50:15,336,200,2,14.0,Success
2025-10-07 11:50:15,305,192,4,21.0,Success
2025-10-07 11:50:15,375,436,4,,Success
2025-10-07 11:50:15,505,509,3,13.0,Success
2025-10-07 11:50:15,415,386,3,19.0,Success
2025-10-07 11:50:15,481,315,1,10.0,Success
2025-10-07 11:50:15,621,440,3,10.0,Success
2025-10-07 11:50:15,649,448,3,,Success
2025-10-07 11:50:15,339,198,1,13.0,Success
2025-10-07 11:50:15,214,48,2,10.0,Success
2025-10-07 11:50:15,477,318,4,14.0,Success
2025-10-07 11:50:15,682,480,2,9.0,Success
2025-10-07 11:50:15,555,376,4,14.0,Success
2025-10-07 11:50:15,523,134,3,,Success
2025-10-07 11:50:15,109,198,4,13.0,Success
2025-10-07 11:50:15,357,289,3,19.0,Success
2025-10-07 11:50:15,356,609,2,10.0,Success
2025-10-07 11:50:15,85,19,3,9.0,Success
2025-10-07 11:50:15,657,582,3,,Success
2025-10-07 11:50:15,204,481,3,13.0,Success
2025-10-07 11:50:15,431,173,1,22.0,Success
2025-10-07 11:50:15,477,258,3,14.0,Success
2025-10-07 11:50:15,170,472,4,9.0,Success
2025-10-07 11:50:15,633,337,2,19.0,Success
2025-10-07 11:50:15,700,299,2,,Success
2025-10-07 11:50:15,352,22,3,,Success
2025-10-07 11:50:15,413,658,4,,Success
2025-10-07 11:50:15,460,130,1,19.0,Success
2025-10-07 11:50:15,714,365,4,10.0,Success
2025-10-07 11:50:15,443,273,1,9.0,Success
2025-10-07 11:50:15,709,196,3,22.0,Success
2025-10-07 11:50:15,367,567,4,19.0,Success
2025-10-07 11:50:15,489,593,4,22.0,Success
2025-10-07 11:50:15,572,444,4,10.0,Success
2025-10-07 11:50:15,225,618,4,10.0,Success
2025-10-07 11:50:15,336,245,4,14.0,Success
2025-10-07 11:50:15,553,285,4,14.0,Success
2025-10-07 11:50:15,564,82,2,22.0,Success
2025-10-07 11:50:15,474,592,4,,Success
2025-10-07 11:50:15,286,117,2,19.0,Success
2025-10-07 11:50:15,238,36,2,19.0,Success
2025-10-07 11:50:15,77,21,1,14.0,Success
2025-10-07 11:50:15,236,569,1,14.0,Success
2025-10-07 11:50:15,132,413,4,9.0,Success
2025-10-07 11:50:15,684,139,3,13.0,Success
2025-10-07 11:50:15,129,623,3,,Success
2025-10-07 11:50:15,240,151,1,9.0,Success
2025-10-07 11:50:15,245,87,3,10.0,Success
2025-10-07 11:50:15,74,482,2,19.0,Success
2025-10-07 11:50:15,264,636,3,22.0,Success
2025-10-07 11:50:15,361,664,2,14.0,Success
2025-10-07 11:50:15,611,654,4,22.0,Success
2025-10-07 11:50:15,151,599,2,,Success
2025-10-07 11:50:15,514,619,1,22.0,Success
2025-10-07 11:50:15,344,340,3,21.0,Success
2025-10-07 11:50:15,305,403,2,21.0,Success
2025-10-07 11:50:15,518,640,1,10.0,Success
2025-10-07 11:50:15,454,251,1,,Success
2025-10-07 11:50:15,75,536,2,10.0,Success
2025-10-07 11:50:15,480,351,1,13.0,Success
2025-10-07 11:50:15,289,159,1,22.0,Success
2025-10-07 11:50:15,611,198,4,22.0,Success
2025-10-07 11:50:15,278,159,2,10.0,Success
2025-10-07 11:50:15,126,607,1,21.0,Success
2025-10-07 11:50:15,558,22,1,19.0,Success
2025-10-07 11:50:15,195,557,3,10.0,Success
2025-10-07 11:50:15,365,246,4,13.0,Success
2025-10-07 11:50:15,368,487,2,,Success
2025-10-07 11:50:15,201,481,2,14.0,Success
2025-10-07 11:50:15,253,340,2,14.0,Success
2025-10-07 11:50:15,252,401,3,,Success
2025-10-07 11:50:15,315,187,1,19.0,Success
2025-10-07 11:50:15,596,140,4,,Success
2025-10-07 11:50:15,341,252,4,21.0,Success
2025-10-07 11:50:15,473,499,2,13.0,Success
2025-10-07 11:50:15,642,518,2,13.0,Success
2025-10-07 11:50:15,597,129,2,19.0,Success
2025-10-07 11:50:15,608,110,3,,Success
2025-10-07 11:50:15,179,405,4,13.0,Success
2025-10-07 11:50:15,475,261,1,,Success
2025-10-07 11:50:15,431,83,2,22.0,Success
2025-10-07 11:50:15,438,369,1,19.0,Success
2025-10-07 11:50:15,66,139,3,13.0,Success
2025-10-07 11:50:15,185,303,1,13.0,Success
2025-10-07 11:50:15,454,563,3,,Success
2025-10-07 11:50:15,251,427,1,10.0,Success
2025-10-07 11:50:15,199,468,2,22.0,Success
2025-10-07 11:50:15,397,123,2,19.0,Success
2025-10-07 11:50:15,274,327,3,,Success
2025-10-07 11:50:15,261,544,3,14.0,Success
2025-10-07 11:50:15,630,182,1,19.0,Success
2025-10-07 11:50:15,669,108,3,,Success
2025-10-07 11:50:15,279,398,3,14.0,Success
2025-10-07 11:50:15,596,127,2,,Success
2025-10-07 11:50:15,176,6,2,9.0,Success
2025-10-07 11:50:15,665,175,2,22.0,Success
2025-10-07 11:50:15,662,540,4,14.0,Success
2025-10-07 11:50:15,433,158,3,19.0,Success
2025-10-07 11:50:15,610,99,2,13.0,Success
2025-10-07 11:50:15,450,273,3,21.0,Success
2025-10-07 11:50:15,600,553,2,10.0,Success
2025-10-07 11:50:15,536,309,4,14.0,Success
2025-10-07 11:50:15,682,64,3,9.0,Success
2025-10-07 11:50:15,337,558,2,10.0,Success
2025-10-07 11:50:15,484,436,3,14.0,Success
2025-10-07 11:50:15,374,167,3,,Success
2025-10-07 11:50:15,715,430,3,14.0,Success
2025-10-07 11:50:15,181,208,1,14.0,Success
2025-10-07 11:50:15,458,64,2,19.0,Success
2025-10-07 11:50:15,416,53,2,19.0,Success
2025-10-07 11:50:15,710,634,1,14.0,Success
2025-10-07 11:50:15,645,84,1,22.0,Success
2025-10-07 11:50:15,219,483,3,9.0,Success
2025-10-07 11:50:15,541,582,3,13.0,Success
2025-10-07 11:50:15,613,509,1,,Success
2025-10-07 11:50:15,126,445,2,21.0,Success
2025-10-07 11:50:15,9,579,4,14.0,Success
2025-10-07 11:50:15,696,483,4,13.0,Success
2025-10-07 11:50:15,195,194,3,10.0,Success
2025-10-07 11:50:15,394,93,1,19.0,Success
2025-10-07 11:50:15,104,444,3,9.0,Success
2025-10-07 11:50:15,526,212,3,22.0,Success
2025-10-07 11:50:15,126,470,3,,Success
2025-10-07 11:50:15,525,35,3,10.0,Success
2025-10-07 11:50:15,140,596,3,9.0,Success
2025-10-07 11:50:15,297,485,3,19.0,Success
2025-10-07 11:50:15,647,16,4,19.0,Success
2025-10-07 11:50:15,246,420,3,,Success
2025-10-07 11:50:15,295,188,2,19.0,Success
2025-10-07 11:50:15,630,191,3,19.0,Success
2025-10-07 11:50:15,279,502,4,14.0,Success
2025-10-07 11:50:15,170,363,2,9.0,Success
2025-10-07 11:50:15,632,10,2,14.0,Success
2025-10-07 11:50:15,519,620,3,19.0,Success
2025-10-07 11:50:15,250,423,1,13.0,Success
2025-10-07 11:50:15,199,393,1,22.0,Success
2025-10-07 11:50:15,473,526,4,21.0,Success
2025-10-07 11:50:15,178,110,1,10.0,Success
2025-10-07 11:50:15,382,384,2,19.0,Success
2025-10-07 11:50:15,497,642,2,19.0,Success
2025-10-07 11:50:15,324,386,3,13.0,Success
2025-10-07 11:50:15,51,361,1,22.0,Success
2025-10-07 11:50:15,313,71,2,,Success
2025-10-07 11:50:15,321,626,3,10.0,Success
2025-10-07 11:50:15,673,491,4,9.0,Success
2025-10-07 11:50:15,265,376,2,21.0,Success
2025-10-07 11:50:15,573,3,4,13.0,Success
2025-10-07 11:50:15,185,251,2,21.0,Success
2025-10-07 11:50:15,386,125,3,19.0,Success
2025-10-07 11:50:15,432,216,4,13.0,Success
2025-10-07 11:50:15,124,141,4,13.0,Success
2025-10-07 11:50:15,618,581,3,10.0,Success
2025-10-07 11:50:15,594,54,4,19.0,Success
2025-10-07 11:50:15,654,639,3,13.0,Success
2025-10-07 11:50:15,421,458,3,10.0,Success
2025-10-07 11:50:15,52,425,1,10.0,Success
2025-10-07 11:50:15,686,456,2,22.0,Success
2025-10-07 11:50:15,227,18,1,9.0,Success
2025-10-07 11:50:15,398,263,1,,Success
2025-10-07 11:50:15,234,579,4,,Success
2025-10-07 11:50:15,214,243,3,10.0,Success
2025-10-07 11:50:15,436,616,1,14.0,Success
2025-10-07 11:50:15,591,609,1,10.0,Success
2025-10-07 11:50:15,366,88,1,14.0,Success
2025-10-07 11:50:15,77,270,1,14.0,Success
2025-10-07 11:50:15,690,458,4,14.0,Success
2025-10-07 11:50:15,565,223,2,13.0,Success
2025-10-07 11:50:15,309,214,2,22.0,Success
2025-10-07 11:50:15,570,216,2,13.0,Success
2025-10-07 11:50:15,716,370,4,9.0,Success
2025-10-07 11:50:15,654,186,4,13.0,Success
2025-10-07 11:50:15,561,10,1,14.0,Success
2025-10-07 11:50:15,122,614,1,21.0,Success
2025-10-07 11:50:15,384,562,3,14.0,Success
2025-10-07 11:50:15,152,323,4,13.0,Success
2025-10-07 11:50:15,622,232,3,9.0,Success
2025-10-07 11:50:15,623,408,3,13.0,Success
2025-10-07 11:50:15,469,596,2,22.0,Success
2025-10-07 11:50:15,186,379,4,,Success
2025-10-07 11:50:15,680,652,3,21.0,Success
2025-10-07 11:50:15,269,70,3,22.0,Success
2025-10-07 11:50:15,675,565,1,22.0,Success
2025-10-07 11:50:15,603,534,2,13.0,Success
2025-10-07 11:50:15,532,547,2,13.0,Success
2025-10-07 11:50:15,546,526,1,,Success
2025-10-07 11:50:15,114,548,2,,Success
2025-10-07 11:50:15,439,141,4,13.0,Success
2025-10-07 11:50:15,171,52,2,13.0,Success
2025-10-07 11:50:15,463,592,4,,Success
2025-10-07 11:50:15,489,334,3,22.0,Success
2025-10-07 11:50:15,404,142,1,9.0,Success
2025-10-07 11:50:15,81,158,4,19.0,Success
2025-10-07 11:50:15,664,436,4,13.0,Success
2025-10-07 11:50:15,609,513,3,22.0,Success
2025-10-07 11:50:15,170,391,4,9.0,Success
2025-10-07 11:50:15,505,500,3,13.0,Success
2025-10-07 11:50:15,599,212,4,13.0,Success
2025-10-07 11:50:15,299,150,2,13.0,Success
2025-10-07 11:50:15,716,190,4,9.0,Success
2025-10-07 11:50:15,190,157,2,19.0,Success
2025-10-07 11:50:15,566,327,1,14.0,Success
2025-10-07 11:50:15,347,324,4,9.0,Success
2025-10-07 11:50:15,78,276,2,13.0,Success
2025-10-07 11:50:15,579,48,2,14.0,Success
2025-10-07 11:50:15,205,39,4,21.0,Success
2025-10-07 11:50:15,647,572,1,19.0,Success
2025-10-07 11:50:15,719,561,4,,Success
2025-10-07 11:50:15,686,491,3,22.0,Success
2025-10-07 11:50:15,292,407,2,10.0,Success
2025-10-07 11:50:15,282,135,2,19.0,Success
2025-10-07 11:50:15,472,215,2,10.0,Success
2025-10-07 11:50:15,426,534,2,22.0,Success
2025-10-07 11:50:15,113,513,1,19.0,Success
2025-10-07 11:50:15,653,421,3,,Success
2025-10-07 11:50:15,290,36,3,22.0,Success
2025-10-07 11:50:15,507,297,2,19.0,Success
2025-10-07 11:50:15,313,555,4,,Success
2025-10-07 11:50:15,234,119,2,,Success
2025-10-07 11:50:15,8,498,3,22.0,Success
2025-10-07 11:50:15,199,529,1,22.0,Success
2025-10-07 11:50:15,532,284,2,13.0,Success
2025-10-07 11:50:15,495,652,3,19.0,Success
2025-10-07 11:50:15,691,112,2,9.0,Success
2025-10-07 11:50:15,359,501,2,9.0,Success
2025-10-07 11:50:15,552,640,4,,Success
2025-10-07 11:50:15,224,196,3,21.0,Success
2025-10-07 11:50:15,612,474,4,14.0,Success
2025-10-07 11:50:15,661,263,4,10.0,Success
2025-10-07 11:50:15,703,382,3,,Success
2025-10-07 11:50:15,125,20,4,14.0,Success
2025-10-07 11:50:15,107,290,3,,Success
2025-10-07 11:50:15,76,77,1,14.0,Success
2025-10-07 11:50:15,182,369,1,,Success
2025-10-07 11:50:15,427,643,3,9.0,Success
2025-10-07 11:50:15,319,49,3,19.0,Success
2025-10-07 11:50:15,522,567,3,9.0,Success
2025-10-07 11:50:15,685,31,1,,Success
2025-10-07 11:50:15,504,131,1,9.0,Success
2025-10-07 11:50:15,98,16,4,22.0,Success
2025-10-07 11:50:15,301,70,1,19.0,Success
2025-10-07 11:50:15,309,314,1,22.0,Success
2025-10-07 11:50:15,321,601,4,10.0,Success
2025-10-07 11:50:15,295,214,1,19.0,Success
2025-10-07 11:50:15,245,568,2,10.0,Success
2025-10-07 11:50:15,54,257,1,10.0,Success
2025-10-07 11:50:15,126,141,1,,Success
2025-10-07 11:50:15,306,330,3,13.0,Success
2025-10-07 11:50:15,237,370,2,10.0,Success
2025-10-07 11:50:15,637,32,1,10.0,Success
2025-10-07 11:50:15,204,201,2,13.0,Success
2025-10-07 11:50:15,446,514,1,,Success
2025-10-07 11:50:15,207,361,3,,Success
2025-10-07 11:50:15,376,330,3,10.0,Success
2025-10-07 11:50:15,409,106,1,22.0,Success
2025-10-07 11:50:15,521,30,4,10.0,Success
2025-10-07 11:50:15,429,597,3,22.0,Success
2025-10-07 11:50:15,483,208,3,9.0,Success
2025-10-07 11:50:15,570,19,3,13.0,Success
2025-10-07 11:50:15,243,633,1,9.0,Success
2025-10-07 11:50:15,379,114,4,14.0,Success
2025-10-07 11:50:15,546,515,3,,Success
2025-10-07 11:50:15,52,372,1,10.0,Success
2025-10-07 11:50:15,174,358,3,19.0,Success
2025-10-07 11:50:15,711,571,2,21.0,Success
2025-10-07 11:50:15,690,663,1,14.0,Success
2025-10-07 11:50:15,141,648,3,19.0,Success
2025-10-07 11:50:15,299,305,1,13.0,Success
2025-10-07 11:50:15,470,55,1,21.0,Success
2025-10-07 11:50:15,553,242,2,14.0,Success
2025-10-07 11:50:15,252,439,4,,Success
2025-10-07 11:50:15,623,454,1,21.0,Success
2025-10-07 11:50:15,242,420,4,21.0,Success
2025-10-07 11:50:15,478,352,2,10.0,Success
2025-10-07 11:50:15,269,211,1,22.0,Success
2025-10-07 11:50:15,248,269,1,,Success
2025-10-07 11:50:15,57,586,4,9.0,Success
2025-10-07 11:50:15,231,4,4,22.0,Success
2025-10-07 11:50:15,271,196,2,9.0,Success
2025-10-07 11:50:15,63,503,4,22.0,Success
2025-10-07 11:50:15,314,460,1,22.0,Success
2025-10-07 11:50:15,581,92,4,10.0,Success
2025-10-07 11:50:15,205,269,4,,Success
2025-10-07 11:50:15,123,191,4,,Success
2025-10-07 11:50:15,680,588,1,21.0,Success
2025-10-07 11:50:15,437,610,1,10.0,Success
2025-10-07 11:50:15,421,475,2,10.0,Success
2025-10-07 11:50:15,130,517,2,,Success
2025-10-07 11:50:15,579,610,2,14.0,Success
2025-10-07 11:50:15,341,291,1,21.0,Success
2025-10-07 11:50:15,161,54,3,,Success
2025-10-07 11:50:15,443,628,3,9.0,Success
2025-10-07 11:50:15,469,163,4,22.0,Success
2025-10-07 11:50:15,387,230,1,,Success
